OrderID,CustomerID,ProductID,StoreID,DeliveryPartnerID,OrderDate,DeliveryDate,Quantity,TotalPrice,DiscountApplied,DeliveryTimeMinutes,OrderStatus,PaymentMethodID,TimeOfDay
ORD01801,CUST0021,PROD006,STORE020,DP031,"2024-10-28 12:40:00","2024-10-28 12:53:00",9,747.99,193.64,13,Returned,PAY03,Afternoon
ORD01802,CUST0032,PROD115,STORE005,DP038,"2025-02-09 17:26:00","2025-02-09 17:40:00",10,4966.30,851.40,14,Delivered,PAY03,Evening
ORD01805,CUST0027,PROD147,STORE047,DP009,"2024-04-26 08:25:00","2024-04-26 08:42:00",4,1275.72,302.15,17,Delivered,PAY04,Morning
ORD01806,CUST0010,PROD050,STORE043,DP002,"2024-08-26 19:09:00","2024-08-26 19:27:00",1,183.23,17.25,18,Cancelled,PAY05,Evening
ORD01807,CUST0005,PROD091,STORE043,DP019,"2025-06-06 11:05:00","2025-06-06 11:24:00",5,2271.85,528.51,19,Shipped,PAY05,Morning
ORD01808,CUST0033,PROD137,STORE043,DP025,"2024-07-06 08:38:00","2024-07-06 08:58:00",7,1164.38,340.72,20,Returned,PAY05,Morning
ORD01809,CUST0005,PROD094,STORE040,DP013,"2024-09-19 15:26:00","2024-09-19 15:47:00",6,848.88,204.86,21,Delivered,PAY01,Afternoon
ORD01810,CUST0030,PROD068,STORE029,DP037,"2024-03-10 08:06:00","2024-03-10 08:28:00",4,1372.64,154.47,22,Pending,PAY01,Morning
ORD01811,CUST0031,PROD031,STORE021,DP018,"2024-11-10 11:22:00","2024-11-10 11:45:00",8,2874.96,718.49,23,Cancelled,PAY03,Morning
ORD01812,CUST0045,PROD071,STORE048,DP017,"2024-03-16 14:37:00","2024-03-16 15:01:00",3,244.95,4.86,24,Returned,PAY03,Afternoon
ORD01813,CUST0015,PROD115,STORE024,DP004,"2025-04-06 17:00:00","2025-04-06 17:20:00",6,546.36,27.48,20,Pending,PAY04,Afternoon
ORD01814,CUST0031,PROD063,STORE014,DP031,"2025-03-16 16:42:00","2025-03-16 16:57:00",10,2298.40,157.00,15,Delivered,PAY04,Afternoon
ORD01816,CUST0015,PROD023,STORE029,DP037,"2024-12-14 13:28:00","2024-12-14 13:49:00",6,336.00,11.82,21,Returned,PAY02,Afternoon
ORD01817,CUST0034,PROD065,STORE025,DP006,"2024-03-04 15:44:00","2024-03-04 15:56:00",6,806.04,156.58,12,Delivered,PAY02,Afternoon
ORD01819,CUST0032,PROD146,STORE019,DP027,"2024-06-12 09:37:00","2024-06-12 09:57:00",7,2710.19,307.12,20,Pending,PAY05,Morning
ORD01821,CUST0038,PROD075,STORE010,DP003,"2025-04-29 20:17:00","2025-04-29 20:38:00",8,3915.68,993.85,21,Delivered,PAY01,Evening
ORD01822,CUST0030,PROD020,STORE018,DP037,"2024-12-01 17:35:00","2024-12-01 17:57:00",2,434.00,95.31,22,Returned,PAY02,Evening
ORD01823,CUST0045,PROD064,STORE025,DP032,"2024-11-01 16:46:00","2024-11-01 17:09:00",3,900.48,251.10,23,Shipped,PAY03,Afternoon
ORD01824,CUST0050,PROD122,STORE022,DP046,"2024-05-31 12:59:00","2024-05-31 13:23:00",2,296.42,45.98,24,Delivered,PAY02,Afternoon
ORD01825,CUST0043,PROD127,STORE010,DP032,"2025-03-08 12:55:00","2025-03-08 13:20:00",4,1086.12,101.78,25,Shipped,PAY04,Afternoon
ORD01826,CUST0010,PROD077,STORE021,DP046,"2024-03-27 11:11:00","2024-03-27 11:37:00",8,1675.44,53.59,26,Pending,PAY02,Morning
ORD01827,CUST0021,PROD110,STORE017,DP001,"2024-09-18 16:25:00","2024-09-18 16:52:00",7,678.86,80.33,27,Returned,PAY01,Afternoon
ORD01828,CUST0017,PROD026,STORE048,DP001,"2024-09-18 15:41:00","2024-09-18 16:09:00",10,2315.70,369.75,28,Pending,PAY01,Afternoon
ORD01830,CUST0010,PROD073,STORE020,DP022,"2024-10-16 13:27:00","2024-10-16 13:57:00",3,215.85,16.51,30,Returned,PAY04,Afternoon
ORD01831,CUST0030,PROD098,STORE035,DP011,"2024-01-20 20:41:00","2024-01-20 20:51:00",5,1464.05,185.53,10,Cancelled,PAY03,Evening
ORD01833,CUST0031,PROD090,STORE043,DP004,"2025-06-24 15:45:00","2025-06-24 15:57:00",2,905.44,232.71,12,Cancelled,PAY04,Afternoon
ORD01834,CUST0033,PROD002,STORE001,DP006,"2024-10-12 11:23:00","2024-10-12 11:36:00",1,121.27,16.14,13,Delivered,PAY04,Morning
ORD01835,CUST0025,PROD039,STORE021,DP031,"2024-05-10 12:45:00","2024-05-10 12:59:00",9,3960.45,557.66,14,Returned,PAY05,Afternoon
ORD01836,CUST0027,PROD138,STORE017,DP041,"2024-10-11 15:58:00","2024-10-11 16:23:00",3,286.05,29.86,25,Cancelled,PAY04,Afternoon
ORD01837,CUST0017,PROD064,STORE041,DP035,"2024-12-02 08:30:00","2024-12-02 08:56:00",10,2827.10,357.23,26,Returned,PAY04,Morning
ORD01838,CUST0045,PROD049,STORE001,DP021,"2024-05-27 12:26:00","2024-05-27 12:53:00",5,1894.20,150.51,27,Delivered,PAY02,Afternoon
ORD01839,CUST0047,PROD140,STORE009,DP019,"2025-02-03 08:41:00","2025-02-03 09:09:00",10,2809.70,99.96,28,Returned,PAY05,Morning
ORD01841,CUST0038,PROD031,STORE003,DP018,"2024-01-15 14:04:00","2024-01-15 14:34:00",8,2469.60,260.35,30,Pending,PAY04,Afternoon
ORD01843,CUST0028,PROD028,STORE003,DP013,"2024-03-16 10:29:00","2024-03-16 10:40:00",1,224.79,62.58,11,Returned,PAY01,Morning
ORD01845,CUST0045,PROD016,STORE031,DP025,"2025-04-11 14:40:00","2025-04-11 14:53:00",1,426.46,66.04,13,Shipped,PAY01,Afternoon
ORD01846,CUST0002,PROD121,STORE041,DP028,"2024-07-12 14:52:00","2024-07-12 15:06:00",7,3072.72,866.47,14,Cancelled,PAY02,Afternoon
ORD01848,CUST0010,PROD055,STORE046,DP022,"2024-03-28 15:04:00","2024-03-28 15:20:00",1,228.81,31.12,16,Returned,PAY01,Afternoon
ORD01849,CUST0040,PROD108,STORE009,DP016,"2024-11-21 14:31:00","2024-11-21 14:48:00",10,1383.10,152.79,17,Delivered,PAY03,Afternoon
ORD01850,CUST0043,PROD103,STORE020,DP028,"2024-01-27 09:16:00","2024-01-27 09:34:00",5,1481.10,183.64,18,Cancelled,PAY05,Morning
ORD01851,CUST0048,PROD031,STORE042,DP032,"2024-08-27 16:21:00","2024-08-27 16:34:00",2,756.10,161.60,13,Pending,PAY04,Afternoon
ORD01852,CUST0016,PROD018,STORE009,DP010,"2025-01-10 10:10:00","2025-01-10 10:24:00",9,1956.87,36.58,14,Cancelled,PAY02,Morning
ORD01853,CUST0018,PROD097,STORE048,DP009,"2024-08-28 11:04:00","2024-08-28 11:23:00",5,631.25,121.92,19,Shipped,PAY03,Morning
ORD01854,CUST0032,PROD091,STORE001,DP037,"2025-01-03 18:32:00","2025-01-03 18:57:00",5,254.60,43.48,25,Returned,PAY04,Evening
ORD01855,CUST0035,PROD042,STORE034,DP005,"2025-01-27 14:37:00","2025-01-27 15:03:00",8,3788.64,771.07,26,Pending,PAY05,Afternoon
ORD01857,CUST0039,PROD033,STORE029,DP006,"2024-03-01 12:26:00","2024-03-01 12:54:00",8,1832.16,59.64,28,Returned,PAY02,Afternoon
ORD01858,CUST0025,PROD076,STORE010,DP043,"2025-04-17 16:19:00","2025-04-17 16:48:00",9,998.28,93.26,29,Returned,PAY03,Afternoon
ORD01861,CUST0048,PROD005,STORE044,DP039,"2025-05-29 14:59:00","2025-05-29 15:11:00",8,2497.44,243.11,12,Returned,PAY05,Afternoon
ORD01862,CUST0017,PROD064,STORE011,DP022,"2025-02-04 10:39:00","2025-02-04 10:52:00",10,4243.20,942.37,13,Delivered,PAY05,Morning
ORD01863,CUST0023,PROD057,STORE013,DP019,"2025-01-13 13:06:00","2025-01-13 13:20:00",8,2766.08,49.07,14,Pending,PAY04,Afternoon
ORD01864,CUST0032,PROD011,STORE017,DP008,"2024-03-31 12:09:00","2024-03-31 12:24:00",8,1367.04,291.26,15,Shipped,PAY05,Afternoon
ORD01865,CUST0029,PROD123,STORE020,DP042,"2024-07-15 10:15:00","2024-07-15 10:31:00",2,740.00,158.36,16,Pending,PAY01,Morning
ORD01866,CUST0018,PROD004,STORE022,DP035,"2025-02-14 15:00:00","2025-02-14 15:17:00",3,950.97,77.12,17,Cancelled,PAY01,Afternoon
ORD01869,CUST0038,PROD015,STORE006,DP039,"2024-08-18 09:44:00","2024-08-18 10:04:00",1,282.52,83.52,20,Shipped,PAY03,Morning
ORD01870,CUST0010,PROD138,STORE019,DP049,"2025-06-13 09:12:00","2025-06-13 09:33:00",9,1157.13,18.53,21,Shipped,PAY05,Morning
ORD01871,CUST0026,PROD129,STORE043,DP027,"2025-06-18 19:34:00","2025-06-18 19:56:00",8,1986.40,46.64,22,Delivered,PAY01,Evening
ORD01872,CUST0001,PROD094,STORE015,DP041,"2024-02-10 12:53:00","2024-02-10 13:16:00",1,251.41,75.12,23,Cancelled,PAY03,Afternoon
ORD01873,CUST0037,PROD108,STORE031,DP036,"2025-01-15 19:09:00","2025-01-15 19:33:00",4,442.20,66.10,24,Shipped,PAY02,Evening
ORD01874,CUST0003,PROD066,STORE035,DP040,"2024-04-07 12:08:00","2024-04-07 12:33:00",4,561.80,48.60,25,Returned,PAY01,Afternoon
ORD01876,CUST0012,PROD003,STORE003,DP049,"2024-05-10 17:59:00","2024-05-10 18:26:00",2,616.56,92.00,27,Cancelled,PAY02,Evening
ORD01877,CUST0048,PROD059,STORE008,DP002,"2024-09-25 19:49:00","2024-09-25 20:17:00",5,2239.85,508.65,28,Returned,PAY04,Evening
ORD01878,CUST0010,PROD111,STORE007,DP033,"2024-03-30 14:07:00","2024-03-30 14:36:00",6,754.62,143.85,29,Pending,PAY05,Afternoon
ORD01879,CUST0006,PROD103,STORE027,DP013,"2024-07-02 16:59:00","2024-07-02 17:29:00",6,314.22,5.14,30,Returned,PAY01,Afternoon
ORD01881,CUST0018,PROD037,STORE044,DP046,"2025-01-23 09:37:00","2025-01-23 09:48:00",7,2827.02,742.01,11,Pending,PAY03,Morning
ORD01882,CUST0001,PROD115,STORE011,DP018,"2025-01-25 10:45:00","2025-01-25 10:57:00",7,3236.94,418.69,12,Delivered,PAY04,Morning
ORD01883,CUST0029,PROD124,STORE012,DP032,"2024-10-26 11:39:00","2024-10-26 11:52:00",2,122.36,22.22,13,Pending,PAY04,Morning
ORD01885,CUST0027,PROD102,STORE019,DP009,"2025-04-03 17:39:00","2025-04-03 17:54:00",2,668.74,124.76,15,Delivered,PAY05,Evening
ORD01887,CUST0042,PROD080,STORE001,DP018,"2024-12-05 19:29:00","2024-12-05 19:46:00",10,3463.70,569.49,17,Cancelled,PAY05,Evening
ORD01888,CUST0007,PROD102,STORE018,DP045,"2025-01-24 18:56:00","2025-01-24 19:14:00",9,4426.29,363.63,18,Shipped,PAY04,Evening
ORD01889,CUST0018,PROD056,STORE033,DP048,"2024-07-12 16:20:00","2024-07-12 16:39:00",5,761.70,194.53,19,Returned,PAY04,Afternoon
ORD01891,CUST0026,PROD081,STORE021,DP042,"2025-05-31 18:41:00","2025-05-31 19:02:00",4,521.00,153.40,21,Shipped,PAY01,Evening
ORD01895,CUST0047,PROD118,STORE033,DP038,"2024-05-26 10:26:00","2024-05-26 10:51:00",8,1321.92,17.26,25,Shipped,PAY05,Morning
ORD01896,CUST0010,PROD073,STORE046,DP023,"2024-12-26 20:02:00","2024-12-26 20:28:00",5,719.85,169.54,26,Cancelled,PAY04,Evening
ORD01897,CUST0002,PROD001,STORE005,DP024,"2024-07-01 10:11:00","2024-07-01 10:38:00",2,508.24,108.51,27,Returned,PAY03,Morning
ORD01899,CUST0020,PROD077,STORE004,DP013,"2024-05-11 09:04:00","2024-05-11 09:33:00",5,1655.05,266.34,29,Delivered,PAY03,Morning
ORD01900,CUST0015,PROD074,STORE004,DP015,"2025-05-23 17:21:00","2025-05-23 17:51:00",5,1475.10,283.06,30,Cancelled,PAY01,Evening
ORD01902,CUST0002,PROD006,STORE025,DP050,"2024-04-09 10:58:00","2024-04-09 11:19:00",2,904.68,270.83,21,Pending,PAY04,Morning
ORD01904,CUST0023,PROD037,STORE012,DP010,"2025-02-27 08:00:00","2025-02-27 08:23:00",5,708.60,174.20,23,Delivered,PAY04,Morning
ORD01905,CUST0009,PROD045,STORE001,DP044,"2024-12-27 17:18:00","2024-12-27 17:42:00",1,445.91,110.92,24,Pending,PAY03,Evening
ORD01906,CUST0021,PROD124,STORE017,DP046,"2024-05-08 13:47:00","2024-05-08 14:12:00",3,914.37,41.27,25,Shipped,PAY03,Afternoon
ORD01908,CUST0016,PROD015,STORE003,DP028,"2025-06-28 13:01:00","2025-06-28 13:28:00",1,385.20,61.01,27,Shipped,PAY05,Afternoon
ORD01909,CUST0009,PROD134,STORE002,DP047,"2024-12-03 07:46:00","2024-12-03 08:14:00",4,872.68,234.50,28,Returned,PAY02,Morning
ORD01911,CUST0035,PROD015,STORE050,DP043,"2025-05-11 20:07:00","2025-05-11 20:37:00",1,139.97,14.38,30,Returned,PAY05,Evening
ORD01912,CUST0017,PROD095,STORE003,DP021,"2025-04-26 17:49:00","2025-04-26 17:59:00",10,4092.60,958.88,10,Delivered,PAY03,Evening
ORD01913,CUST0007,PROD112,STORE009,DP044,"2024-03-31 13:59:00","2024-03-31 14:12:00",4,318.88,26.32,13,Pending,PAY01,Afternoon
ORD01914,CUST0034,PROD030,STORE028,DP032,"2024-02-06 13:06:00","2024-02-06 13:24:00",6,2318.46,277.33,18,Shipped,PAY04,Afternoon
ORD01916,CUST0020,PROD057,STORE007,DP015,"2024-02-28 10:18:00","2024-02-28 10:46:00",2,135.22,28.65,28,Cancelled,PAY01,Morning
ORD01917,CUST0011,PROD111,STORE008,DP050,"2024-06-06 12:20:00","2024-06-06 12:32:00",1,135.43,16.28,12,Shipped,PAY01,Afternoon
ORD01918,CUST0006,PROD094,STORE048,DP001,"2024-03-30 15:53:00","2024-03-30 16:09:00",10,4616.80,783.42,16,Delivered,PAY03,Afternoon
ORD01923,CUST0047,PROD095,STORE009,DP018,"2024-11-25 19:02:00","2024-11-25 19:32:00",2,709.24,55.26,30,Delivered,PAY02,Evening
ORD01924,CUST0001,PROD099,STORE049,DP016,"2024-10-05 08:35:00","2024-10-05 08:49:00",8,898.64,250.69,14,Returned,PAY05,Morning
ORD01925,CUST0046,PROD047,STORE013,DP039,"2024-02-16 08:35:00","2024-02-16 08:54:00",8,2209.20,640.62,19,Cancelled,PAY03,Morning
ORD01926,CUST0014,PROD108,STORE016,DP021,"2024-01-31 14:33:00","2024-01-31 14:57:00",7,1807.26,359.48,24,Cancelled,PAY01,Afternoon
ORD01927,CUST0040,PROD100,STORE028,DP030,"2024-10-31 16:55:00","2024-10-31 17:24:00",10,4926.90,1192.72,29,Pending,PAY05,Afternoon
ORD01929,CUST0042,PROD082,STORE023,DP006,"2024-07-20 14:43:00","2024-07-20 14:56:00",7,2593.08,492.98,13,Shipped,PAY04,Afternoon
ORD01930,CUST0002,PROD141,STORE039,DP014,"2024-02-24 10:11:00","2024-02-24 10:21:00",1,452.96,42.20,10,Pending,PAY03,Morning
ORD01932,CUST0034,PROD072,STORE047,DP002,"2024-11-27 14:27:00","2024-11-27 14:47:00",7,2791.95,337.53,20,Shipped,PAY05,Afternoon
ORD01933,CUST0004,PROD037,STORE023,DP022,"2025-06-06 13:33:00","2025-06-06 13:58:00",8,3618.24,442.57,25,Shipped,PAY03,Afternoon
ORD01934,CUST0014,PROD005,STORE012,DP048,"2024-05-03 10:12:00","2024-05-03 10:42:00",10,4631.20,347.77,30,Delivered,PAY04,Morning
ORD01935,CUST0005,PROD103,STORE046,DP021,"2024-11-24 15:07:00","2024-11-24 15:22:00",10,852.00,213.11,15,Shipped,PAY05,Afternoon
ORD01936,CUST0017,PROD009,STORE021,DP037,"2024-11-10 16:17:00","2024-11-10 16:33:00",4,1126.16,131.57,16,Shipped,PAY03,Afternoon
ORD01937,CUST0018,PROD116,STORE014,DP001,"2025-01-15 13:49:00","2025-01-15 14:06:00",4,596.96,77.05,17,Cancelled,PAY04,Afternoon
ORD01938,CUST0012,PROD033,STORE009,DP003,"2024-01-24 12:29:00","2024-01-24 12:47:00",10,3928.20,411.53,18,Returned,PAY05,Afternoon
ORD01939,CUST0042,PROD065,STORE037,DP008,"2025-02-04 18:44:00","2025-02-04 19:03:00",1,129.08,15.19,19,Cancelled,PAY04,Evening
ORD01940,CUST0015,PROD056,STORE047,DP049,"2025-04-13 14:18:00","2025-04-13 14:38:00",2,155.88,10.37,20,Delivered,PAY05,Afternoon
ORD01941,CUST0040,PROD124,STORE020,DP039,"2025-02-21 11:46:00","2025-02-21 12:07:00",10,1494.10,321.55,21,Pending,PAY03,Morning
ORD01942,CUST0046,PROD062,STORE003,DP044,"2024-08-18 18:05:00","2024-08-18 18:27:00",9,892.98,55.64,22,Cancelled,PAY05,Evening
ORD01943,CUST0010,PROD125,STORE028,DP011,"2024-01-29 18:26:00","2024-01-29 18:49:00",10,1178.40,192.13,23,Shipped,PAY03,Evening
ORD01944,CUST0004,PROD113,STORE017,DP017,"2025-06-22 16:52:00","2025-06-22 17:16:00",8,1901.36,103.06,24,Returned,PAY01,Afternoon
ORD01945,CUST0007,PROD093,STORE032,DP035,"2024-02-01 16:28:00","2024-02-01 16:53:00",4,676.60,84.15,25,Returned,PAY02,Afternoon
ORD01946,CUST0005,PROD012,STORE029,DP028,"2024-10-25 07:52:00","2024-10-25 08:18:00",3,1175.82,60.35,26,Pending,PAY03,Morning
ORD01947,CUST0021,PROD150,STORE002,DP017,"2025-02-14 16:57:00","2025-02-14 17:24:00",10,4425.70,541.51,27,Returned,PAY02,Afternoon
ORD01948,CUST0008,PROD082,STORE025,DP033,"2024-08-15 09:10:00","2024-08-15 09:38:00",5,2095.60,548.25,28,Delivered,PAY04,Morning
ORD01949,CUST0001,PROD074,STORE030,DP039,"2024-01-30 09:32:00","2024-01-30 10:01:00",3,1419.21,213.25,29,Returned,PAY04,Morning
ORD01951,CUST0031,PROD061,STORE022,DP048,"2024-12-10 19:59:00","2024-12-10 20:19:00",4,1763.96,150.43,20,Delivered,PAY01,Evening
ORD01952,CUST0042,PROD119,STORE005,DP016,"2024-10-23 16:40:00","2024-10-23 17:02:00",5,802.85,217.15,22,Returned,PAY04,Afternoon
ORD01953,CUST0022,PROD013,STORE044,DP019,"2024-09-06 15:12:00","2024-09-06 15:35:00",10,4890.90,1265.27,23,Shipped,PAY03,Afternoon
ORD01955,CUST0016,PROD046,STORE024,DP035,"2024-09-21 19:12:00","2024-09-21 19:37:00",8,419.92,73.44,25,Pending,PAY01,Evening
ORD01956,CUST0046,PROD035,STORE050,DP028,"2025-02-04 07:53:00","2025-02-04 08:19:00",6,1856.70,240.92,26,Returned,PAY05,Morning
ORD01957,CUST0003,PROD081,STORE050,DP003,"2025-03-03 10:43:00","2025-03-03 11:10:00",8,3111.44,401.13,27,Cancelled,PAY03,Morning
ORD01958,CUST0030,PROD057,STORE027,DP018,"2024-06-06 17:14:00","2024-06-06 17:42:00",10,1767.00,350.73,28,Shipped,PAY05,Evening
ORD01959,CUST0017,PROD016,STORE001,DP031,"2025-06-30 16:14:00","2025-06-30 16:43:00",3,722.34,159.48,29,Cancelled,PAY01,Afternoon
ORD01960,CUST0038,PROD115,STORE003,DP028,"2024-12-27 12:10:00","2024-12-27 12:40:00",4,1955.24,300.13,30,Delivered,PAY03,Afternoon
ORD01962,CUST0049,PROD122,STORE015,DP013,"2025-01-27 14:36:00","2025-01-27 14:55:00",3,895.74,75.40,19,Delivered,PAY01,Afternoon
ORD01963,CUST0031,PROD049,STORE048,DP034,"2025-04-01 17:28:00","2025-04-01 17:49:00",7,1708.42,200.24,21,Delivered,PAY02,Evening
ORD01964,CUST0041,PROD017,STORE012,DP044,"2024-10-24 08:20:00","2024-10-24 08:32:00",1,435.66,79.41,12,Returned,PAY02,Morning
ORD01966,CUST0001,PROD022,STORE015,DP046,"2024-12-01 16:08:00","2024-12-01 16:22:00",8,1500.48,407.19,14,Pending,PAY03,Afternoon
ORD01967,CUST0001,PROD100,STORE012,DP017,"2024-03-05 16:23:00","2024-03-05 16:38:00",9,2790.18,636.30,15,Returned,PAY05,Afternoon
ORD01968,CUST0016,PROD045,STORE031,DP012,"2024-08-21 07:57:00","2024-08-21 08:13:00",4,1304.16,108.98,16,Returned,PAY05,Morning
ORD01969,CUST0006,PROD040,STORE047,DP027,"2025-06-15 13:56:00","2025-06-15 14:22:00",9,4434.93,86.71,26,Returned,PAY03,Afternoon
ORD01973,CUST0041,PROD050,STORE050,DP004,"2025-04-18 09:03:00","2025-04-18 09:17:00",6,1205.76,235.15,14,Returned,PAY01,Morning
ORD01974,CUST0006,PROD040,STORE047,DP027,"2025-06-15 13:56:00","2025-06-15 14:22:00",9,4434.93,86.71,26,Returned,PAY03,Afternoon
ORD01978,CUST0016,PROD045,STORE031,DP012,"2024-08-21 08:00:00","2024-08-21 08:13:00",4,1304.16,108.98,13,Returned,PAY05,Morning
ORD01979,CUST0006,PROD040,STORE047,DP027,"2025-06-15 13:56:00","2025-06-15 14:22:00",9,4434.93,86.71,26,Returned,PAY03,Afternoon
ORD01981,CUST0046,PROD051,STORE002,DP043,"2025-01-14 13:19:00","2025-01-14 13:40:00",4,474.32,134.82,21,Cancelled,PAY04,Afternoon
ORD01982,CUST0030,PROD090,STORE019,DP043,"2025-06-26 10:04:00","2025-06-26 10:26:00",7,730.17,65.79,22,Shipped,PAY03,Morning
ORD01984,CUST0029,PROD001,STORE017,DP012,"2024-08-22 19:57:00","2024-08-22 20:19:00",7,3033.31,689.95,22,Cancelled,PAY05,Evening
ORD01985,CUST0046,PROD051,STORE002,DP043,"2025-01-14 13:27:00","2025-01-14 13:40:00",4,474.32,134.82,13,Cancelled,PAY04,Afternoon
ORD01986,CUST0030,PROD090,STORE019,DP043,"2025-06-26 10:02:00","2025-06-26 10:26:00",7,730.17,65.79,24,Shipped,PAY03,Morning
ORD01987,CUST0044,PROD003,STORE005,DP047,"2024-06-27 17:18:00","2024-06-27 17:32:00",6,1069.08,251.08,14,Cancelled,PAY04,Evening
ORD01988,CUST0004,PROD110,STORE005,DP031,"2024-12-15 11:23:00","2024-12-15 11:35:00",2,534.35,15.88,12,Shipped,PAY02,Morning
ORD01989,CUST0025,PROD045,STORE001,DP014,"2024-04-20 06:51:00","2024-04-20 07:04:00",1,309.75,9.20,13,Delivered,PAY03,Morning
ORD01990,CUST0032,PROD046,STORE004,DP010,"2024-02-01 06:32:00","2024-02-01 06:46:00",2,574.54,96.99,14,Pending,PAY04,Morning
ORD01991,CUST0049,PROD090,STORE048,DP036,"2024-06-23 07:38:00","2024-06-23 07:53:00",8,769.52,74.93,15,Cancelled,PAY05,Morning
ORD01992,CUST0026,PROD087,STORE024,DP015,"2024-12-18 19:18:00","2024-12-18 19:42:00",1,112.77,23.22,24,Pending,PAY01,Evening
ORD01996,CUST0014,PROD127,STORE034,DP017,"2025-02-09 16:15:00","2025-02-09 16:30:00",5,2430.10,167.52,15,Cancelled,PAY02,Afternoon
ORD01997,CUST0014,PROD127,STORE034,DP017,"2025-02-09 16:11:00","2025-02-09 16:30:00",5,2430.10,167.52,19,Cancelled,PAY02,Afternoon
ORD01998,CUST0043,PROD022,STORE045,DP035,"2024-11-17 19:50:00","2024-11-17 20:10:00",7,3028.62,766.40,20,Returned,PAY05,Evening
ORD01999,CUST0020,PROD049,STORE048,DP037,"2024-06-13 16:14:00","2024-06-13 16:35:00",4,995.88,65.03,21,Cancelled,PAY04,Afternoon
ORD02000,CUST0040,PROD047,STORE049,DP030,"2024-08-07 14:25:00","2024-08-07 14:47:00",7,2426.90,308.52,22,Pending,PAY02,Afternoon
